timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
122773,-0.007,0.007,0.006,1.09,-2.17,-1.08
122973,-0.014,0.001,0.011,-2.69,-4.81,-1.54
123173,0.010,-0.012,-0.013,-4.59,-11.78,-7.65
123373,0.012,-0.008,-0.013,0.78,-3.53,-3.95
123573,0.015,0.001,-0.009,4.39,0.36,3.01
123773,0.000,0.015,-0.005,5.08,2.70,4.99
123973,-0.005,0.008,-0.009,-1.85,-2.50,-1.59
124173,0.013,0.003,-0.026,-1.20,-1.88,-0.11
124373,-0.010,0.004,-0.007,0.49,-4.84,-0.40
124573,0.005,0.002,-0.010,-0.68,-7.46,-4.40
124773,0.016,0.002,-0.007,-1.35,-9.09,-2.21
124973,-0.008,0.005,-0.007,-3.10,-11.93,-4.23
125173,0.022,-0.003,0.003,-2.82,-10.39,-4.01
125373,0.004,-0.005,0.000,-2.02,-4.07,-1.64
125573,0.006,-0.007,0.010,-0.27,-1.00,-0.66
125773,-0.002,0.001,0.002,0.38,3.46,0.92
125973,-0.007,0.001,-0.002,0.71,3.64,1.09
126173,0.005,-0.001,0.002,1.67,5.26,1.83
126373,-0.006,0.009,0.004,1.57,7.73,2.58
126573,0.001,-0.001,-0.002,1.52,10.77,2.79
126773,0.011,-0.006,-0.002,2.19,11.15,2.75
126973,-0.017,0.006,-0.000,2.29,11.92,4.66
127173,-0.010,0.002,-0.010,0.76,4.80,3.46
127373,-0.001,-0.001,0.002,-0.24,-1.36,-0.95
127573,0.006,0.000,0.002,-0.10,0.65,0.09
127773,0.005,0.000,-0.000,0.31,-1.07,-0.87
127973,0.009,-0.002,-0.004,-0.18,0.00,0.13
128173,0.002,-0.005,0.001,-0.03,1.90,0.58
128373,-0.005,-0.002,0.001,0.06,-0.75,-0.12
128573,0.003,0.000,-0.000,-0.09,0.58,-0.14
128773,0.003,0.001,-0.001,0.05,-0.37,-0.25
128973,0.001,0.003,-0.002,0.00,0.42,0.13
129173,-0.003,0.001,0.006,0.21,5.19,-0.11
129373,0.004,0.003,0.003,2.22,4.80,-1.69
129573,-0.009,-0.011,-0.008,-0.33,0.86,0.40
129773,-0.016,0.006,0.010,-0.06,1.58,0.59
129973,-0.000,-0.000,-0.001,-0.81,-4.34,-1.31
130173,0.005,-0.001,-0.002,-0.47,-2.04,-0.92
130373,0.003,-0.002,0.005,0.81,1.22,0.01
130573,-0.005,0.001,-0.004,0.61,2.80,0.92
130773,-0.004,0.004,-0.002,-0.59,-1.71,-0.23
130973,0.004,0.001,-0.002,-0.56,-1.79,-1.06
131173,-0.003,-0.001,0.004,0.11,0.36,-0.38
131373,0.005,0.001,-0.001,0.25,1.14,0.08
131573,-0.006,0.002,-0.001,0.26,0.61,0.13
131773,0.002,0.002,0.001,-0.38,-1.01,-0.69
131973,-0.002,0.000,0.001,-0.18,-0.13,-0.42
132173,0.009,-0.005,0.001,0.00,1.41,-0.40
132373,-0.008,-0.004,-0.001,-0.13,-1.20,0.01
132573,-0.000,0.007,0.002,0.38,-0.09,-0.31
132773,0.002,0.002,0.001,0.01,0.10,-0.45
132973,-0.004,0.002,-0.005,0.15,0.23,-0.34
133173,-0.003,0.002,-0.004,-1.18,0.56,0.56
133373,0.006,0.001,0.008,0.97,-0.95,-0.18
133573,-0.000,0.003,-0.003,0.99,1.93,-0.69
133773,0.001,-0.002,-0.006,0.89,2.80,0.08
133973,-0.012,-0.004,-0.006,0.55,6.08,0.18
134173,-0.011,0.008,-0.002,1.42,4.94,-0.58
134373,-0.016,0.000,0.003,-1.95,2.12,-0.51
134573,-0.006,-0.003,-0.005,0.65,1.38,-1.50
134773,-0.004,0.004,0.001,1.37,0.48,0.07
134973,-0.016,-0.003,-0.000,0.21,-0.20,0.14
135173,-0.004,0.003,-0.001,-1.08,-1.32,1.22
135373,0.006,-0.001,0.000,1.66,5.93,0.62
135573,-0.001,-0.001,-0.009,-1.10,-4.26,2.18
135773,0.015,0.001,-0.002,-0.39,-7.48,-0.53
135973,0.017,-0.002,0.002,-0.14,0.17,0.06
136173,0.005,-0.001,0.004,0.93,1.16,-0.47
136373,0.001,0.002,-0.005,0.12,1.14,0.12
136573,0.008,0.002,-0.003,-0.48,0.09,-0.02
136773,0.001,-0.000,0.002,0.68,-0.28,-0.19
136973,0.005,-0.000,-0.003,0.54,0.12,0.12
